,deposit_id,deposit_name,url
61,GA00012,Altama ,https://mrdata.usgs.gov/deposit/json/REE-GA00012
62,ID00010,Silver Queen,https://mrdata.usgs.gov/deposit/json/REE-ID00010
63,ID00011,Bear Valley Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00011
64,ID00012,Boise Basin Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00012
65,ID00013,Burgdorf-Warren Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00013
66,ID00014,Clearwater River Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00014
67,ID00015,Dismal Swamp Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00015
68,ID00016,Dixie-Florence Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00016
69,ID00017,Elk City-Newsome Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00017
70,ID00018,Long Valley Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00018
71,ID00019,Rock Creek-Camp Creek Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00019
72,ID00020,Salmon River Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00020
73,ID00021,Stanley Basin Monazite Placer District,https://mrdata.usgs.gov/deposit/json/REE-ID00021
74,ID00023,Lemhi Pass District,https://mrdata.usgs.gov/deposit/json/REE-ID00023
75,ID00024,Lucky Horseshoe,https://mrdata.usgs.gov/deposit/json/REE-ID00024
76,ID00025,Hall Mountain Group,https://mrdata.usgs.gov/deposit/json/REE-ID00025
77,ID00026,Diamond Creek District,https://mrdata.usgs.gov/deposit/json/REE-ID00026
78,ID00028,Blackfoot Bridge,https://mrdata.usgs.gov/deposit/json/REE-ID00028
79,ID00029,Caldwell Canyon,https://mrdata.usgs.gov/deposit/json/REE-ID00029
80,ID00030,Champ,https://mrdata.usgs.gov/deposit/json/REE-ID00030
81,ID00031,Conda,https://mrdata.usgs.gov/deposit/json/REE-ID00031
82,ID00032,Gay-South Forty,https://mrdata.usgs.gov/deposit/json/REE-ID00032
83,ID00034,Henry,https://mrdata.usgs.gov/deposit/json/REE-ID00034
84,ID00035,Husky,https://mrdata.usgs.gov/deposit/json/REE-ID00035
85,ID00036,Maybe Canyon,https://mrdata.usgs.gov/deposit/json/REE-ID00036
86,ID00037,Mountain Fuel,https://mrdata.usgs.gov/deposit/json/REE-ID00037
87,ID00038,North Henry,https://mrdata.usgs.gov/deposit/json/REE-ID00038
88,ID00040,Smokey Canyon,https://mrdata.usgs.gov/deposit/json/REE-ID00040
89,ID00042,Wooley Valley,https://mrdata.usgs.gov/deposit/json/REE-ID00042
90,ID00043,Swan Lake Gulch,https://mrdata.usgs.gov/deposit/json/REE-ID00043
91,ID00044,Trail Creek,https://mrdata.usgs.gov/deposit/json/REE-ID00044
92,ID00045,Monumental Summit,https://mrdata.usgs.gov/deposit/json/REE-ID00045
93,ID00046,Mineral Hill District,https://mrdata.usgs.gov/deposit/json/REE-ID00046
94,IL00002,Hicks Dome,https://mrdata.usgs.gov/deposit/json/REE-IL00002
95,MO00012,Pea Ridge,https://mrdata.usgs.gov/deposit/json/REE-MO00012
96,MT00018,Last Chance,https://mrdata.usgs.gov/deposit/json/REE-MT00018
97,MT00024,Rocky Boy,https://mrdata.usgs.gov/deposit/json/REE-MT00024
98,MT00025,Snowbird,https://mrdata.usgs.gov/deposit/json/REE-MT00025
99,MT00026,Southern Ravalli County,https://mrdata.usgs.gov/deposit/json/REE-MT00026
100,NC00019,Christy-Destiny,https://mrdata.usgs.gov/deposit/json/REE-NC00019
101,NC00020,Sandy Run Creek,https://mrdata.usgs.gov/deposit/json/REE-NC00020
102,NC00023,Buffalo Creek,https://mrdata.usgs.gov/deposit/json/REE-NC00023
103,NC00025,Knob Creek,https://mrdata.usgs.gov/deposit/json/REE-NC00025
104,NC00026,First Broad River,https://mrdata.usgs.gov/deposit/json/REE-NC00026
105,NC00029,South Muddy Creek,https://mrdata.usgs.gov/deposit/json/REE-NC00029
106,NC00032,Silver Creek,https://mrdata.usgs.gov/deposit/json/REE-NC00032
107,NE00002,Elk Creek,https://mrdata.usgs.gov/deposit/json/REE-NE00002
108,NJ00006,Scrub Oaks,https://mrdata.usgs.gov/deposit/json/REE-NJ00006
109,NM00019,Pajarito Mountain,https://mrdata.usgs.gov/deposit/json/REE-NM00019
110,NM00020,Gallinas Mountains Project,https://mrdata.usgs.gov/deposit/json/REE-NM00020
111,NM00022,Gallinas Mountains District,https://mrdata.usgs.gov/deposit/json/REE-NM00022
112,NM00023,Lemitar Mountains District,https://mrdata.usgs.gov/deposit/json/REE-NM00023
113,NM00024,Capitan Mountains District,https://mrdata.usgs.gov/deposit/json/REE-NM00024
114,NM00025,El Porvenir District,https://mrdata.usgs.gov/deposit/json/REE-NM00025
115,NM00026,White Signal District,https://mrdata.usgs.gov/deposit/json/REE-NM00026
116,NM00027,Laughlin Peak District,https://mrdata.usgs.gov/deposit/json/REE-NM00027
117,NM00028,Chupadera Mountains District,https://mrdata.usgs.gov/deposit/json/REE-NM00028
118,NM00029,Petaca District,https://mrdata.usgs.gov/deposit/json/REE-NM00029
119,NM00030,Caballo Mountains District,https://mrdata.usgs.gov/deposit/json/REE-NM00030
120,NM00032,Cornudas Mountains District,https://mrdata.usgs.gov/deposit/json/REE-NM00032
121,NM00033,Pajarito District,https://mrdata.usgs.gov/deposit/json/REE-NM00033
122,NV00128,Thor,https://mrdata.usgs.gov/deposit/json/REE-NV00128
123,NV00129,Crescent District,https://mrdata.usgs.gov/deposit/json/REE-NV00129
124,NY00014,Mineville District,https://mrdata.usgs.gov/deposit/json/REE-NY00014
125,NY00015,Port Leyden,https://mrdata.usgs.gov/deposit/json/REE-NY00015
126,NY00016,Cheever,https://mrdata.usgs.gov/deposit/json/REE-NY00016
127,NY00017,Mineville Group,https://mrdata.usgs.gov/deposit/json/REE-NY00017
128,NY00019,Smith,https://mrdata.usgs.gov/deposit/json/REE-NY00019
129,NY00020,Pelfshire,https://mrdata.usgs.gov/deposit/json/REE-NY00020
130,NY00021,Sherman,https://mrdata.usgs.gov/deposit/json/REE-NY00021
131,SC00003,Hilton Head Island,https://mrdata.usgs.gov/deposit/json/REE-SC00003
132,SC00004,Horse Creek,https://mrdata.usgs.gov/deposit/json/REE-SC00004
133,SC00005,Broad River,https://mrdata.usgs.gov/deposit/json/REE-SC00005
134,SC00006,Thicketty Creek,https://mrdata.usgs.gov/deposit/json/REE-SC00006
135,SC00007,North Tyger River,https://mrdata.usgs.gov/deposit/json/REE-SC00007
136,SC00008,Rabon Creek,https://mrdata.usgs.gov/deposit/json/REE-SC00008
137,SC00009,Hollow Creek,https://mrdata.usgs.gov/deposit/json/REE-SC00009
138,SC00010,Big Generostee Creek,https://mrdata.usgs.gov/deposit/json/REE-SC00010
139,TN00009,Oak Grove,https://mrdata.usgs.gov/deposit/json/REE-TN00009
140,TN00010,Silica,https://mrdata.usgs.gov/deposit/json/REE-TN00010
141,TX00005,Round Top,https://mrdata.usgs.gov/deposit/json/REE-TX00005
142,TX00009,Rode Ranch,https://mrdata.usgs.gov/deposit/json/REE-TX00009
143,VA00009,Little Friar Mountain,https://mrdata.usgs.gov/deposit/json/REE-VA00009
144,WY00003,Bear Lodge,https://mrdata.usgs.gov/deposit/json/REE-WY00003
145,WY00006,Bear Lodge District,https://mrdata.usgs.gov/deposit/json/REE-WY00006
146,WY00008,Platt,https://mrdata.usgs.gov/deposit/json/REE-WY00008
147,WY00009,Onemile Creek,https://mrdata.usgs.gov/deposit/json/REE-WY00009
148,WY00010,Beaver Creek,https://mrdata.usgs.gov/deposit/json/REE-WY00010
149,WY00011,Gafco,https://mrdata.usgs.gov/deposit/json/REE-WY00011
150,WY00012,Ranger,https://mrdata.usgs.gov/deposit/json/REE-WY00012
151,WY00013,Grass Creek,https://mrdata.usgs.gov/deposit/json/REE-WY00013
152,WY00014,Cottonwood Creek,https://mrdata.usgs.gov/deposit/json/REE-WY00014
153,WY00015,Spring Gap,https://mrdata.usgs.gov/deposit/json/REE-WY00015
154,WY00016,Frontier Formation-Spring Gap,https://mrdata.usgs.gov/deposit/json/REE-WY00016
155,WY00017,North Sheldon Gulch,https://mrdata.usgs.gov/deposit/json/REE-WY00017
156,WY00018,Middle Fork Pine Creek,https://mrdata.usgs.gov/deposit/json/REE-WY00018
157,WY00019,Raymond Canyon,https://mrdata.usgs.gov/deposit/json/REE-WY00019
158,WY00020,Snow King Mountain,https://mrdata.usgs.gov/deposit/json/REE-WY00020
159,WY00021,Table Mountain,https://mrdata.usgs.gov/deposit/json/REE-WY00021
160,WY00022,Crystal Creek ,https://mrdata.usgs.gov/deposit/json/REE-WY00022
161,WY00023,Crystal Creek Canyon,https://mrdata.usgs.gov/deposit/json/REE-WY00023
162,WY00024,Unnamed (S of Shorty Creek),https://mrdata.usgs.gov/deposit/json/REE-WY00024
163,WY00025,Crystal Peak,https://mrdata.usgs.gov/deposit/json/REE-WY00025
164,WY00026,Granite Creek,https://mrdata.usgs.gov/deposit/json/REE-WY00026
165,WY00027,Bear Cabin Creek,https://mrdata.usgs.gov/deposit/json/REE-WY00027
166,WY00028,Unnamed (Little Grizzly Basin),https://mrdata.usgs.gov/deposit/json/REE-WY00028
167,WY00029,Tosi Creek,https://mrdata.usgs.gov/deposit/json/REE-WY00029
168,WY00030,Bald Mountain,https://mrdata.usgs.gov/deposit/json/REE-WY00030
169,Sw00018,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00018
170,Sw00019,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00019
171,Sw00060,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00060
172,Sw00062,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00062
173,Sw00053,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00053
174,Sw00068,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00068
175,Sw00069,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00069
176,Sw00066,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00066
177,Sw00043,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00043
178,Sw00098,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00098
179,Sw00050,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00050
180,Sw00057,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00057
181,Sw00061,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00061
182,Sw00083,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00083
183,Sw00082,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00082
184,Sw00075,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00075
185,Sw00073,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00073
186,Sw00081,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00081
187,Sw00092,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00092
188,Sw00089,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00089
189,Sw00100,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00100
190,Sw00099,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00099
191,Sw00084,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00084
192,Sw00096,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00096
193,Sw00091,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00091
194,Sw00095,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00095
195,Sw00090,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00090
196,Sw00088,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00088
197,Sw00080,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00080
198,Sw00076,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00076
199,Sw00074,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00074
200,Sw00078,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00078
201,Sw00097,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00097
202,Sw00024,Surface workings,https://mrdata.usgs.gov/deposit/json/REE-Sw00024
203,Mf00237,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mf00237
204,Mo00219,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00219
205,Mo00244,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00244
206,Mo00245,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00245
207,Mo00246,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00246
208,Mo00247,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00247
209,Mo00248,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00248
210,Mo00250,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00250
211,Mo00252,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00252
212,Mo00294,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00294
213,Mo00554,"ILM; I, L, and M Nos. 1-3",https://mrdata.usgs.gov/deposit/json/REE-Mo00554
214,Mo00555,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00555
215,Mo00556,Little Joe No. 1; Little Joe No. 2,https://mrdata.usgs.gov/deposit/json/REE-Mo00556
216,Mo00557,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00557
217,Mo00565,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00565
218,Mo00627,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00627
219,Mo00471,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00471
220,Mo00497,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00497
221,Mo00583,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00583
222,Mo00626,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00626
223,Mo00599,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00599
224,Mo00603,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00603
225,Mo00596,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00596
226,Mo00600,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00600
227,Mo00592,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00592
228,Mo00613,Hot Springs Slough,https://mrdata.usgs.gov/deposit/json/REE-Mo00613
229,Mo00573,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00573
230,Mo00602,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00602
231,Mo00620,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00620
232,Mo00579,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00579
233,Mo00594,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00594
234,Mo00691,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00691
235,Mo00575,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00575
236,Mo00622,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00622
237,Mo00566,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00566
238,Mo00558,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00558
239,Mo00590,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00590
240,Mo00578,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00578
241,Mo00621,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00621
242,Mo00601,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00601
243,Mo00624,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00624
244,Mo00553,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00553
245,Mo00595,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00595
246,Mo00618,Salmon River Junction,https://mrdata.usgs.gov/deposit/json/REE-Mo00618
247,Mo00614,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00614
248,Mo00552,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00552
249,Mf00557,Murray Gulch; Unnamed (northeast of lower Sue Creek),https://mrdata.usgs.gov/deposit/json/REE-Mf00557
250,Mo00645,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00645
251,Mo00625,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00625
252,Mo00610,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00610
253,Mo00623,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00623
254,Mo00604,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00604
255,Mo00605,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00605
256,Mo00606,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00606
257,Mo00607,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00607
258,Mo00608,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00608
259,Mo00609,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00609
260,Mo00551,Columbium-Bearing Regolith on Upper Idaho Gulch,https://mrdata.usgs.gov/deposit/json/REE-Mo00551
261,Mo00619,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00619
262,Mo00597,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00597
263,Mr00004,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00004
264,Mo00253,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00253
265,Mf00238,Sulphide Queen Mine,https://mrdata.usgs.gov/deposit/json/REE-Mf00238
266,Mo00254,Mountain Pass REE Deposit,https://mrdata.usgs.gov/deposit/json/REE-Mo00254
267,Mo00300,Dixie Girl,https://mrdata.usgs.gov/deposit/json/REE-Mo00300
268,Mo00301,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00301
269,Mo00302,Hansen Group; Hansen Number 2,https://mrdata.usgs.gov/deposit/json/REE-Mo00302
270,Mo00303,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00303
271,Mo00286,"Iron Hill Carbonatite, REE-Nb-Th-U",https://mrdata.usgs.gov/deposit/json/REE-Mo00286
272,Mo00335,"Iron Hill Pyroxenite, Ti-V-Fe-Vermiculite; White Earth; Cebolla Creek Iron Deposit",https://mrdata.usgs.gov/deposit/json/REE-Mo00335
273,Mf00240,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mf00240
274,Mo00262,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00262
275,Mr00053,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00053
276,Mr00046,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00046
277,Mo00350,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00350
278,Mo00351,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00351
279,Mr00069,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00069
280,Mf00339,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mf00339
281,Mo00287,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00287
282,Mf00260,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mf00260
283,Mf00261,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mf00261
284,Mf00262,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mf00262
285,Mo00483,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00483
286,Mo00484,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00484
287,Mo00485,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00485
288,Mf00319,Mineral City,https://mrdata.usgs.gov/deposit/json/REE-Mf00319
289,Mo00292,Mineral City,https://mrdata.usgs.gov/deposit/json/REE-Mo00292
290,Mf00530,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mf00530
291,Mo00291,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00291
292,Mo00529,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00529
293,Mo00530,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00530
294,Mf00529,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mf00529
295,Mo00290,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00290
296,Mo00305,Talbot Island,https://mrdata.usgs.gov/deposit/json/REE-Mo00305
297,Mo00288,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00288
298,Mf00340,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mf00340
299,Mo00289,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00289
300,Mo00652,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00652
301,Mo00660,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00660
302,Mo00661,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00661
303,Mo00662,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00662
304,Mo00663,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00663
305,Mo00653,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00653
306,Mo00293,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00293
307,Mo00379,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mo00379
308,Mr00019,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00019
309,Mr00020,Grimes Creek Placer; Mores Creek Placer,https://mrdata.usgs.gov/deposit/json/REE-Mr00020
310,Mr00021,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00021
311,Mr00017,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00017
312,Mr00027,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00027
313,Mr00022,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00022
314,Mr00023,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00023
315,Mr00018,<Null>,https://mrdata.usgs.gov/deposit/json/REE-Mr00018
