,deposit_id,deposit_name,latitude,longitude,deposit_model,url
102,103,Hormoz,27.05,56.4667,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=103
103,104,Hoseyn Abad,34.6817,48.1867,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=104
104,105,Hutak,30.7,56.875,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=105
105,106,Jajarm,37.0527,56.5171,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=106
106,107,Jajarm,37.0833,56.5,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=107
107,108,Jeirud,35.9936,51.4794,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=108
108,109,Jonub-e-Farrashband,28.7,52.1333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=109
109,110,Kabutarabad,32.4667,51.8,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=110
110,111,Kahriz,39.4,44.65,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=111
111,112,Kalat-e-Nadery,36.8361,59.6108,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=112
112,113,Kalateh Chenar,37.6667,58.5833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=113
113,114,Kalmard,33.4167,56.1722,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=114
114,115,Kamardarin,33.55,56.1167,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=115
115,116,Kasehmast 1,32.8417,47.5833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=116
116,117,Kasehmast 2,32.8167,47.6167,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=117
117,118,Kasil,36.0167,51.3167,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=118
118,119,Kasil,36.0264,51.4,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=119
119,120,Kasokochek,39.3408,44.8569,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=120
120,121,Khami,30.4667,50.8917,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=121
121,122,Khaneqah-e-Sorkh,37.7667,45.0167,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=122
122,123,Khangah-e-Sorkh-Meskin,37.7833,44.9833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=123
123,124,Khormoj,28.6667,51.6667,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=124
124,125,Khunkoshteh,32.5833,49.7833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=125
125,126,Kiaras,32.45,49.925,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=126
126,127,Kikuh,36.3167,51.3333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=127
127,128,Kohanab,30.9833,50.4167,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=128
128,129,Kuchinan,36.5,50.55,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=129
129,130,Kuh-e-Abnil,30.425,56.7,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=130
130,131,Kuh-e-Alimak,33.6167,56.15,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=131
131,132,Kuh-e-Bashi,32.3333,54.5,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=132
132,133,Kuh-e-Chahshirin,35.4083,54.0167,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=133
133,134,Kuh-e-Cheshmehsharm,34.2,56.8,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=134
134,135,Kuh-e-Famur,29.55,51.85,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=135
135,136,Kuh-e-Kaftari,35.7333,55.2833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=136
136,137,Kuh-e-Katisefid,35.7333,55.7167,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=137
137,138,Kuh-e-Kumeh,30.6333,50.8333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=138
138,139,Kuh-e-Lakh,33.25,53.8167,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=139
139,140,Kuh-e-Lakh,33.0314,53.9989,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=140
140,141,Kuh-e-Lirab,31.4667,50.1833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=141
141,142,Kuh-e-Majrad,35.8,55.9833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=142
142,143,Kuh-e-Mishu,30.3833,50.85,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=143
143,144,Kuh-e-Moug,30.612,50.7833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=144
144,145,Kuh-e-Neiuk,32.0667,54.6,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=145
145,146,Kuh-e-Nil,31.7167,50.6667,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=146
146,147,Kuh-E-Pabdeh,32.4655,49.8012,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=147
147,148,Kuh-e-Pabdeh 1,32.1136,50.0267,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=148
148,149,Kuh-e-Pabdeh 2,32.4544,49.7572,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=149
149,150,Kuh-e-Pabdeh 3,32.4544,49.76,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=150
150,151,Kuh-e-Pirzan,32.4167,54.3,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=151
151,152,Kuh-e-Rish,30.8833,50.3,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=152
152,153,Kuh-e-Shanneshin,29.875,51.875,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=153
153,154,Kuh-e-Shurab,35.8742,54.1056,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=154
154,155,Kuh-e-Siah,30.725,50.861,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=155
155,156,Kuh-e-Sormehchal,36.1167,50.9833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=156
156,157,Kuh-e-Tizi,30.4655,57.2519,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=157
157,158,Kuh-e-Zangi,36.3167,54.2333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=158
158,159,Kuh-e-Zangu,30.375,56.7917,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=159
159,160,Kur Mowj,28.788,51.327,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=160
160,161,Lakak,30.9544,50.1369,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=161
161,162,Lakkeh Siah,31.7842,55.7019,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=162
162,163,Lalun,35.9833,51.6,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=163
163,164,Lar,30.6888,50.7937,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=164
164,165,Mahi Rud,32.2717,60.7444,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=165
165,166,Maku,38.8,45.225,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=166
166,167,Mazraeh-e-No,32.4167,53.4667,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=167
167,168,Mianrud,32.45,49.1333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=168
168,169,Mishdovan,31.8445,55.5165,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=169
169,170,Mohammadabad,32.35,52.1,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=170
170,171,Molladagh,36.0833,49.1,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=171
171,172,Morgdar,36.3542,54.5333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=172
172,173,Morvarid,36.6166,48.8211,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=173
173,174,Mosha,35.7667,51.9833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=174
174,175,Moshduan,31.85,55.52,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=175
175,176,Namakeh,36.4333,54.8333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=176
176,177,Narigan,31.7178,55.6839,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=177
177,178,Nimdour,30.6167,50.85,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=178
178,179,Nir Synclin,30.5753,50.7639,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=179
179,180,Paghaleh,35.9167,53.15,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=180
180,181,Pahnaleli 1,30.747,50.9583,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=181
181,182,Pahnaleli 2,30.75,50.975,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=182
182,183,Paryan,35.7667,53.9667,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=183
183,184,Pataveh,30.9667,51.2167,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=184
184,185,Pay-e-Cotal,30.7167,50.8583,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=185
185,186,Peykan,32.1917,52.25,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=186
186,187,Qalqanlu,36.9,46.7667,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=187
187,188,Qarahaqaj-e-Uromyeh,37.7833,44.8,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=188
188,189,Qarehzyaedin,38.5,45.0,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=189
189,190,Qusheh,35.9833,53.8,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=190
190,191,Rahdar,33.6333,56.3667,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=191
191,192,Rahmatabad,32.375,52.0667,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=192
192,193,Razgah,32.9333,49.5,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=193
193,194,Robat-e-Qarabil,37.2453,56.2333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=194
194,195,Sadi,38.75833,45.45833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=195
195,196,Sainjoq,37.0833,46.4333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=196
196,197,Sar-e-Faryab,30.9,50.5833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=197
197,198,Sarabad,32.8417,49.5333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=198
198,199,Sayanjugh,37.08333,46.43333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=199
199,200,Sechahun,31.9056,55.7148,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=200
200,201,Seyed Kandi,36.8667,48.25,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=201
201,202,Shabh-e-Jazireh-e-Eslam,37.9167,45.5833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=202
202,203,Shahbolagh,36.1333,48.9833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=203
203,204,Shahin Dezh,36.9167,46.7833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=204
204,205,Shahrud,36.3819,54.8344,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=205
205,206,Shalladun,30.3667,51.1,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=206
206,207,Sheidan,32.45,51.85,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=207
207,208,Sheik Habil,30.9167,51.0678,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=208
208,209,Sheikh Abad,30.9089,50.8492,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=209
209,210,Shekarab,32.2667,55.5167,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=210
210,211,Shemshak,36.0,51.5614,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=211
211,212,Shemsek,35.8819,51.6345,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=212
212,213,Shomal e Baghjar,32.4,49.95,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=213
213,214,Siahshir,30.8667,50.15,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=214
214,215,Simuki,30.7,50.7833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=215
215,216,Soleyman Shah,36.9167,46.7833,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=216
216,217,Soltanieh,36.4,48.833333,NA,https://mrdata.usgs.gov/to-json.php?db=ofr20151121&id=gid&labno=217
