,deposit_id,deposit_name,latitude,longitude,deposit_model,url
36,AN011,Grubstake Gulch and Willow Creek area,61.76,-149.43,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN011
37,AN012,Wolverine,61.79,-149.4,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN012
38,AN013,Panhandle,61.79,-149.39,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN013
39,AN015,"Gold Top, Gray Eagle",61.7984,-149.3776,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a).",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN015
40,AN016,Rainbow,61.79,-149.37,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN016
41,AN017,Golden Light,61.79,-149.36,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN017
42,AN018,Ryan,61.79,-149.35,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN018
43,AN019,Craigie Creek,61.79,-149.38,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN019
44,AN020,Purches Creek; Purchase Creek,61.81,-149.35,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN020
45,AN021,Gold King; Leona; Brassel Bros.,61.82,-149.33,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN021
46,AN022,Holland; Little Willie; Bronson and France,61.819,-149.291,"Low-sulfide Au-quartz veins ? (Cox and Singer, 1986; model 36a ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN022
47,AN023,Dixie; Galena-Gold,61.82,-149.29,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN023
48,AN024,Smith,61.83,-149.33,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN024
49,AN025,Talkeetna; Matanuska Gold Mining Company; Talkeetna Mining Company; Consolidated Mining Company; Fern Gold Mining Co.,61.824,-149.254,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN025
50,AN026,Marion Twin,61.812,-149.299,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN026
51,AN027,Schroff-O'Neil; Newman and Miller; Miller-Newman,61.811,-149.299,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN027
52,AN028,Black,61.807,-149.304,"Low-sulfide Au-quartz veins ? (Cox and Singer, 1986; model 36a ? )",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN028
53,AN029,Bluebird,61.8,-149.29,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN029
54,AN030,Nippon; Jap,61.7903,-149.3124,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a).",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN030
55,AN032,Kelly-Willow; Gold Center; Brooklyn Development Co.; Brooklyn-Willow Creek Gold Mining Co.,61.784,-149.306,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN032
56,AN033,Eldorado; Alaska Free Gold Mining Co.,61.782,-149.29,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN033
57,AN034,Upper Willow Creek,61.78,-149.33,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN034
58,AN035,Mammoth,61.77,-149.32,"Low-sulfide Au-quartz veins ? (Cox and Singer, 1986; model 36a ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN035
59,AN036,Lydell,61.77,-149.31,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN036
60,AN037,Hatcher Creek,61.77,-149.29,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN037
61,AN038,Rae; San Juan; Jennings Group,61.78,-149.25,"Low-sulfide Au-quartz veins ? (Cox and Singer, 1986; model 36a ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN038
62,AN039,Fishhook Creek,61.76,-149.23,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN039
63,AN040,Miller,61.77,-149.21,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN040
64,AN041,Stiles; Styles; Shough,61.79,-149.22,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN041
65,AN042,Rae-Wallace; Alaska Free Gold Mining Co.; Rosenthal,61.791,-149.243,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN042
66,AN043,Mohawk,61.8,-149.25,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN043
67,AN044,Smith and Sutherland; Smith-Sargent (?),61.8,-149.22,"Low-sulfide Au-quartz veins ? (Cox and Singer, 1986; model 36a ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN044
68,AN045,Keystone,61.8,-149.24,"Low-sulfide Au-quartz veins ? (Cox and Singer, 1986; model 36a ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN045
69,AN046,"Arch; Fern, Taulman & Goodell; Sidney Ridge property",61.807,-149.234,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN046
70,AN047,Webfoot; Reed and Fiske; Grimes,61.811,-149.246,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN047
71,AN048,Gold Quartz; Alaska Quartz; Hilltoro,61.81,-149.22,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN048
72,AN049,Rutland,61.82,-149.25,"Low-sulfide Au-quartz veins ? (Cox and Singer, 1986; model 36a ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN049
73,AN050,Little Gem (Hatcher); Little Gem Gold Mining Company,61.83,-149.24,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN050
74,AN051,Giant Gold Mining Company,61.83,-149.25,"Low-sulfide Au-quartz veins ? (Cox and Singer, 1986; model 36a ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN051
75,AN052,Lane; Anchorage Gold Mines Co.; Glaciers,61.845,-149.232,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN052
76,AN053,Reed Creek,61.85,-149.15,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN053
77,AN054,Bailey,61.83,-149.18,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN054
78,AN055,Mogul,61.83,-149.17,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN055
79,AN056,Snowbird; Snow King; Sherry,61.832,-149.205,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN056
80,AN057,Homebuilder; McCoy; Babcock-McCoy; Idamar,61.82,-149.2,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN057
81,AN058,Mary Ann,61.82,-149.18,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN058
82,AN059,Good Hope,61.82,-149.19,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN059
83,AN060,Opal,61.82,-149.21,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN060
84,AN061,Archangel; Le Roi Mining Co.; Alaska-Willow Creek,61.8,-149.17,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN061
85,AN062,Little Susitna River,61.79,-149.14,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN062
86,AN063,Lonesome; Gold Mint; Kelly Gold Mint; Hatcher,61.786,-149.122,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN063
87,AN064,Maverick,61.79,-149.11,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN064
88,AN065,Lone Tree Gulch,61.78,-149.08,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN065
89,AN066,Moose Creek; Northwestern,61.79,-149.05,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN066
90,AN067,Kashwitna River,61.92,-148.96,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN067
91,AN068,Blue Quartz Mining Co.,61.9,-149.28,"Low-sulfide Au-quartz veins (Cox and Singer, 1986; model 36a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN068
92,AN069,Peters Creek; Peterson Creek,61.88,-149.29,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN069
93,AN070,Little Willow Creek,61.93,-149.53,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN070
94,AN071,Thorpe,61.743,-149.425,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN071
95,AN072,Wheeler; Betts and Dimmick,61.74,-149.4,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN072
96,AN073,Unnamed,61.73,-149.39,Low-temperature metmorhpism of ultramafic rocks.,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN073
97,AN074,Kings River,61.95,-148.5,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN074
98,AN075,Schoonoven Creek; Boulder Creek,61.83,-148.37,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN075
99,AN076,Chickaloon River,61.82,-148.42,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN076
100,AN077,Marshall Creek,61.8,-148.5,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN077
101,AN078,Horn Mountain,61.98,-147.5,"Burial diagenesis and low-grade regional metamorphism of tuffaceous rocks (Hawkins, 1976).",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN078
102,AN079,Alfred Creek; Alaska Gold Mining. Co.; Caribou Creek,61.95,-147.48,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN079
103,AN080,Sheep Mountain,61.84,-147.47,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN080
104,AN081,Rusaw Creek,61.74,-147.44,"Porphyry Cu ? (Cox and Singer, 1986; model 17 ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN081
105,AN082,Poorman Creek,62.0,-147.28,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN082
106,AN083,South Creek,61.99,-147.31,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN083
107,AN084,Glacier Fork; Knik River - Glacier Fork,61.59,-148.2,"Polymetallic vein (Cox and Singer, 1986; model 22c)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN084
108,AN085,Metal Creek; Sumner and Andrulli,61.5,-148.4,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN085
109,AN086,Unnamed,61.63,-148.65,"Podiform chromite or Alaskan PGE (Cox and Singer, 1986; models 8a or 9)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN086
110,AN087,Jim Creek,61.57,-148.8,"Polymetallic vein (Cox and Singer, 1986; model 22c)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN087
111,AN088,Fall Creek,61.46,-148.58,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN088
112,AN089,Jim Lake,61.55,-148.89,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN089
113,AN090,Unnamed,61.58,-148.95,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN090
114,AN091,McRoberts Creek,61.59,-148.99,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN091
115,AN092,Matanuska River,61.78,-148.48,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN092
116,AN093,Eklutna Tunnel,61.47,-149.15,"Almaden Hg ? (Cox and Singer, 1986; model 27b ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN093
117,AN094,Pioneer Creek,61.46,-149.19,"Podiform chromite or Alaskan PGE (Cox and Singer, 1986; models 8a or 9)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN094
118,AN095,Highway,61.47,-149.2,"Podiform chromite or Alaskan PGE (Cox and Singer, 1986; models 8a or 9)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN095
119,AN096,West Twin Peak; West Ridge; Eklutna Creek,61.45,-149.23,"Podiform chromite or Alaskan PGE (Cox and Singer, 1986; models 8a or 9)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN096
120,AN097,Thunderbird Creek,61.43,-149.3,"Podiform chromite or Alaskan PGE (Cox and Singer, 1986; models 8a or 9)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN097
121,AN098,Myers,61.42,-149.39,"Kuroko massive sulfide ? (Cox and Singer, 1986; model 28a ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN098
122,AN099,Mount Eklutna,61.4,-149.36,"Podiform chromite or Alaskan PGE (Cox and Singer, 1986; models 8a or 9)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN099
123,AN100,Peters Creek; Jessie B.,61.24,-149.18,"Low-sulfide Au-quartz veins ? (Cox and Singer, 1986; model 36a ? ) or Chugach-type low-sulfide Au-quartz vein 36a.1 ? (Bliss, 1992; model 36a.1 ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN100
124,AN101,Potter,61.05,-149.77,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN101
125,AN102,Rainbow Creek,61.01,-149.64,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN102
126,AN103,Bird Creek,61.02,-149.41,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN103
127,AN104,Crow Creek; Erickson; Holmgren-Erickson property; Crow Creek Mining Co.; Girdwood property; Girdwood Mining Co.,61.0,-149.08,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN104
128,AN105,California Creek,61.01,-149.18,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN105
129,AN106,Unnamed (on Raggedtop Mountain),61.02,-149.13,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN106
130,AN107,Jewel; Monarch-Jewel; Crow Creek Gold Corporation; Gunnysack,61.043,-149.104,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN107
131,AN108,Brenner,61.045,-149.115,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN108
132,AN109,Agostino; Barnes Property; Monarch Mining Co.; Crow Creek Mining Co.,61.047,-149.11,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN109
133,AN110,Bahrenberg; Treasure Box; Hottentot,61.053,-149.098,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN110
134,AN111,Summit Mountain,61.06,-149.1,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN111
135,AN112,Raven Creek,61.1,-149.1,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN112
136,AN113,Eagle River; Mayflower,61.13,-149.09,"Low-sulfide Au-quartz veins ? (Cox and Singer, 1986; model 36a ? ) or Chugach-type low-sulfide Au-quartz vein ? (Bliss, 1992; model 36a.1 ?) or Polymetallic veins ? (Cox and Singer, 1986; model 22c ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN113
137,AN114,Twentymile River,61.0,-148.9,"Placer Au (Cox and Singer, 1986; model 39a)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN114
138,AN115,Alaska Homestake; Black and Hogan; SSSS; Bruno #4,61.08,-148.28,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN115
139,AN116,Singletary-O'Neil,61.04,-148.31,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN116
140,AN117,Roth and Johnson; Fiord #1 and #2,61.04,-148.27,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN117
141,AN118,Olson and Viette; Dominick Ledge,61.0,-148.25,,https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN118
142,AN119,Lagoon Creek,61.0,-148.24,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1 ?) or Epithermal Au vein ?",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN119
143,AN120,Mitchell and Myers,61.02,-148.2,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1 ?) or Epithermal Au vein ?",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN120
144,AN121,H.G. Cloes,61.03,-148.17,"Chugach-type low-sulfide Au-quartz vein ? (Bliss, 1992; model 36a.1 ?) or Polymetallic veins ? (Cox and Singer, 1986; model 22c ?)",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN121
145,AN122,Reiter and Olson; Point Doran; Bruno 1-3,61.07,-148.16,"Chugach-type low-sulfide Au-quartz veins (Bliss, 1992; model 36a.1 ?) or Epithermal Au vein ?",https://mrdata.usgs.gov/to-json.php?db=ardf&id=ardf_num&labno=AN122
