,deposit_id,deposit_name,latitude,longitude,deposit_model,url
13,14,Bulman,-13.42,134.41,"Ore emplacement at 200170 ºC, oxidized.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=14
14,15,Cadjebut,-18.7186111111111,125.964444444444,Fluid inclusions indicate 10080 ºC. Peak paleotemperatures at 110100 ºC. 0 m cover.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=15
15,16,Cannington,-21.8691666666667,140.923055555556,Broken Hill-type Ag-Zn-Pb mineralization in premetamorphic sequence of immature clastic rocks with interbedded basic volcanics and minor carbonates,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=16
16,17,Century,-18.725,138.605,Pyrobitumen reflectance shows 250180 ºC; fluid inclusions in coarse-grained sphalerite indicate 12570 ºC.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=17
17,18,Chillagoe,-17.1658333333333,144.538333333333,Au is byproduct from the Ti-tree deposit. Zn grade approximated  on a base of drilling data of Kagara (2008). Exoskarn and endoskan.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=18
18,19,Comstock,-41.8933333333333,145.285,Distal skarn.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=19
19,20,Coxco,-16.5386111111111,136.149722222222,"Ore-hosting paleokarst related to unconformity. Fluid inclusions indicate 170100 ºC. Zn = 2.5%, Pb = 0.5%. 0 m cover.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=20
20,21,Dugald River,-20.2477777777778,140.163333333333,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=21
21,22,Elura,-31.1613888888889,145.656666666667,"Primary approximate estimate of ~0.8 g/t Au was not included in the pre-mining resource (Schmidt, 1990). Au is related probably to late quartz veins. Steeply dipping Main massive sulfide lode and five northern ore pods concordant to foliation extend to >1000 m depth.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=22
22,23,Fossil Downs,-18.1391666666667,125.776666666667,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=23
23,24,Grevillea,-19.1075,138.685,"Intersection: 25 m at 5.2% Zn, 1.1% Pb, and 29 g/t Ag; 16 m at 2% Cu.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=24
24,25,Hilton/George Fisher,-20.5680555555556,139.475555555556,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=25
25,26,Iron Blow,-13.5136111111111,131.544444444444,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=26
26,27,Kamarga,-18.8166666666667,138.833333333333,"Potential 50 Mt at 3% Zn+Pb (Jones and others, 1999), or 80 Mt at 0.8% Zn (Large and others, 2005). Fluid inclusions indicate 335160 ºC. Ore-bearing unit belongs to the Gunpowder Creek Formation stratigraphically lowest in the area Mesoproterozoic sequence.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=27
27,28,King Vol,-16.9341666666667,144.263611111111,Granite outcrop 9 km apart. Distal skarn,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=28
28,29,Lady Loretta,-19.7713888888889,139.045277777778,"Deposit development hampered. Indicated and inferred resources from (Natural..., 2005).  Mineable reserve 13.6 Mt at 17.1% Zn, 5.9% Pb, 97 g/t Ag (Buka  Noranda..., 2003).",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=29
29,30,Leadville,-32.0202777777778,149.540555555556,Produced 0.0503 Mt ore at 3.11% Pb and 185 g/t Ag. Interpreted by some investigators as metamorphosed VMS deposit. Distal skarn.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=30
30,31,Maramungee,-21.58,140.92,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=31
31,32,McArthur River,-16.4327777777778,136.995833333333,"1,300 ppb average Hg content (450 to 2,000 ppb). C and O isotopes in ore-related carbonates indicate 240120 ºC.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=32
32,33,Menninnie,-32.6494444444444,136.416944444444,"Prospective resources  20 Mt. ?0.45 g/t Au in ore. High grade stratiform massive sulfide bands ?2.3 m thick contain up to 10.1% Pb, 15.0% Zn, 185 g/t Ag, 16% Fe, and 1.0% Mn. Highly metamorphosed Paleoproterozoic stratiform Pb-Zn deposit in schist-carbonate sequence.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=33
33,34,Mount Bonnie,-13.5444444444444,131.550277777778,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=34
34,35,Mount Garnet,-17.6847222222222,145.111111111111,"3% Zn (equivalent) cut-off. Skarn horizon 800 m in length, 50 m thick. ?0.33% Sn and ?0.1% W in ore,  exoskarn.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=35
35,36,Mount Isa,-20.7166666666667,139.475555555556,"Combined pre-production reserves of lead-zinc and copper ores are shown. 8,300 ppb Hg content. Fluid inclusions indicate 350200 ºC of Cu-related dolomitizaion, silicification and chalcopyrite deposition.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=36
36,37,Muldiva,-17.35,144.566666666667,"Production 20 Kt at 6% Pb, 1.4% Cu, 440 g/t Ag. 2007 drill intersection 6.0 m at 16.2% Zn, 4.0% Pb, 803 g/t Ag. Exoskarn.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=37
37,38,Mungana,-17.1033333333333,144.381666666667,"Two-stage mineralized skarns; earliest pre-skarn annealed massive sulfide minerlization suggested VMS. Mungana production 18881927 328 Kt at 9.54% Pb, 2.37% Cu, and 304 g/t Ag (Ewers and Sun, 1989). Red Dome Au production 12.8 Mt at 2 g/t Au and 0.5% Cu (Nethery and Barr, 1998). According to Kagara (2007): (1) base metal resource 1.96 Mt at 14.4% Zn, 2.2% Pb, 2.8% Cu, 187 g/t Ag, 0.14 g/t Au; (2) gold resource 53.7 Mt at 0.2% Zn, 0.1% Pb, 0.1% Cu, 8 g/t Ag, 1.1 g/t Au. Exoskarn, endoskarn.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=38
38,39,Narlarla,-17.2605555555556,124.728055555556,"Mined out. 0.1% Sb, 0.48% Cd, ?162 g/t Ag in ore.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=39
39,40,Pegmont,-21.8511111111111,140.688611111111,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=40
40,41,Pinnacles,-32.0519444444444,141.329166666667,"?4 g/t Au in ore. Small Zn-rich lodes contain 1% Pb, 1015% Zn, and 30 g/t Ag.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=41
41,42,Sorby,-15.4427777777778,128.958888888889,Diagenetic bravoite. Fluid inclusions indicate 11585 ºC.  >20 m cover.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=42
42,43,Squirrel Hills,-21.5,141.0,"100 ppb Hg average content (range 20 to 60,000 ppb).",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=43
43,44,Twelve Mile Bore,-18.6283333333333,125.858611111111,>100 m cover.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=44
44,45,Wagon Pass,-17.1719444444444,124.639722222222,"0.5 Mt resource at 14% Pb + Zn. Fluid inclusions indicate 9575 ºC, dolomitization at 90 ºC. >200 m cover.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=45
45,46,Woodcutters,-12.9794444444444,131.111111111111,"Up to: 5 g/t Au, 170 g/t In, 0.5% Sn, 1% Ni and Co. Tightly folded and fault-related stratabound orebodies.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=46
46,47,Bleiberg,46.625,13.6516666666667,"Initial resource contained 1000 t Mo at 0.15% Mo. Mo-sulfide mineralization is late, post-Triassic. Fluid inclusions indicate 20080 ºC, followed by a temperature increase up to 250 ºC.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=47
47,48,Lafatsch,47.3605555555556,11.4488888888889,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=48
48,49,Filizchai,41.7172222222222,46.4141666666667,Deformed and partially dismembered stratiform ore body containing layered sulfide ore.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=49
49,50,Kasdag,41.7463888888889,46.3686111111111,"Au and Ag are mentioned as available in resources (U.N. ..., 2000). 0.5 g/t Au implied. Highly deformed and metamorphosed,discordant and stratiform bodies of massive and disseminated sulfide ores.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=50
50,51,Katekh,41.6461111111111,46.5438888888889,"Au and Ag  grades in resources (U.N. ..., 2000).  The deposit is planned for underground mining. 0.5 g/t Au implied. Folded and boudinaged stratiform ore bodies.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=51
51,52,Verviers,50.7105555555556,6.00861111111111,"Total production: 1.1 Mt Zn, 0.13 Mt Pb (Dejonghe and Jans, 1983); the Schmalgraf deposit, 0.7 Mt at 24% Zn, 2.1% Pb (Leach and others, 2005). Cretaceous-Eocene age of nonsulfide mineralization. Fluid inclusions in willemite indicate 19080 ºC.  0 m cover.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=52
52,53,Veovača,44.1522222222222,18.3680555555556,"Ore contains up to 2 g/t Au, 30% BaSO4, 0.02% Hg, 0.25% Sb. Approximate tonnage and grades estimated from Kryuchkov and Natarov (1979). There are bedded barite and stratiform ores of siderite and chert-hematite. Fluid inclusions in sphalerite indicate 14570 ºC.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=53
53,54,Ambrósia,-17.1044444444444,-46.7638888888889,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=54
54,55,Boquira,-12.8111111111111,-42.7325,400 g/t Cd. Temperature calculated from sulfur-isotope data 350±20 ºC.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=55
55,56,Caboclo,-9.90805555555556,-41.5372222222222,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=56
56,57,Canoas,-24.8336111111111,-48.8319444444444,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=57
57,58,Fagundes,-16.9661111111111,-46.9305555555556,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=58
58,59,Januária,-15.4888888888889,-44.3886111111111,"Resource: 0.1 Mt at 4% Zn and 7.5% Pb (Leach and others, 2005). 0 m cover.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=59
59,60,Morro Agudo,-17.5038888888889,-46.8208333333333,"Average: 360 g/t Cd, 4.37 g/t Ga. Fluid inclusions indicate 300100 ºC.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=60
60,61,Nova Redenção,-12.7966666666667,-41.1069444444444,Fluid inclusions indicate 220150 ºC.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=61
61,62,Panelas,-24.6883333333333,-48.8708333333333,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=62
62,63,Perau,-24.9283333333333,-49.0483333333333,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=63
63,64,Três Irmãs,-11.325,-41.8033333333333,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=64
64,65,Vazante,-17.9236111111111,-46.7841666666667,"Early sulfide mineralization at 317 ºC, hydrothermal willemite ore at 295250 ºC, supergene hemimorphite-hydrozincite (calamine). Predominant willemite in ore. Magnetite-franklinite intergrowths. Late post-willemite chlorite contains ?19.7% Zn, formed at 245230 ºC. Sphalerite contains 0.09% Fe and 8410 ppm Cd.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=65
65,66,Madan,41.4886111111111,24.9241666666667,Replacement orebodies occur in six autochtonous and overthrust marble horizons 4 to 5 m thick. Fluid inclusions indicate 350260 ºC.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=66
66,67,Sedmochislenitsi,43.1436111111111,23.4758333333333,"Lenticular and tabular sulfide bodies along 8 stratigraphic horizons. Two stages of ore deposition: (1) lead-zinc ore (14080 ºC); (2) silver-lead-copper replacement, breccia, veinlets (higher temperature).",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=67
67,68,Akie,57.3769444444445,-124.841388888889,"Gataga district. Resource shown as of 1996. 2007 balance of assay 24.54 m at 13.25% Zn, 2.24% Pb, 17 g/t Ag.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=68
68,69,Bear,57.96,-125.79,"Gataga district. Drill intersections 25 and 30 m: 10% Zn, 5.7% Pb, and 52 g/t Ag.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=69
69,70,Bear-Twit,64.0433333333333,-129.42,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=70
70,71,Bend,52.0547222222222,-118.225,Concordant massive sulfide layer 5 to 10 m thick and 400 m long at the contact of dolomite with underlying schist. Intersection 35 m at 0.27 g/t Au and 2 g/t Ag in quartzite with trace amounts of galena.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=71
71,72,Bermuda,76.655,-94.1591666666667,Three generations of sphalerite. Fluid inclusions  indicate 12575 ºC. 0 m cover.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=72
72,73,Big Ledge,50.4675,-118.054444444444,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=73
73,74,Blende,64.4,-134.666666666667,Fluid inclusions indicate 357158 ºC (283 ºC mean of primary inclusions). Stratabound discontinuous lenticular mineralization. 0 m cover.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=74
74,75,Blue Bell,49.7625,-116.860833333333,0.025% Cd in ore. The deposit formed at 450370 ºC. About 10 km to intrusive.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=75
75,76,Boylen,57.6611111111111,-69.445,Sialic basement of Archean metamorphic rocks at <10 km.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=76
76,77,Cadieux,45.4177777777778,-76.7047222222222,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=77
77,78,Caledonia,50.6444444444445,-127.603055555556,1 t mined in 1929. Exoskarn.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=78
78,79,Cirque,57.5097222222222,-125.16,Gataga district. Combined resources of the Cirque and South Circue deposits by Macintyre and Jonasson (1992). 4550% BaSO4 in ore. Black clastics contain ?7 wt. % organic C and are host-rocks in area of facies change.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=79
79,80,Clear Lake,62.7844444444444,-135.143333333333,7% Pb+Zn cutoff.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=80
80,81,Colby,50.7305555555556,-118.737777777778,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=81
81,82,Contact,59.32,-129.871388888889,"Produced 1.9 t Zn, 10 kg Ag, 25 kg Cu in 25 t ore. Massive magnetite body up to 2 m thick. Grab samples: 12.2% Zn, 2.64% Pb, 159 g/t Ag, 0.11% Sb, 250 ppm As, 880 ppm Cd.  Exoskarn.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=82
82,83,Cottonbelt,51.4472222222222,-118.823333333333,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=83
83,84,Craig,64.1558333333333,-133.356111111111,Pb-Zn mineralization in silicified dolomite breccia. Grab samples of felsic metavolcanics 1.5 km away contain ?16% Cu and 20.37 g/t Au.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=84
84,85,Driftpile,58.0666666666667,-125.908055555556,Gataga district. 8% Zn cutoff grade.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=85
85,86,Duncan,50.3638888888889,-116.951388888889,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=86
86,87,Dy/Grum/Vangorda,62.2608333333333,-133.216944444444,Anvile district. 0.12% Cu in 17.24 Mt of the Dy deposit reserve. The Vangorda deposit totally and Grum deposit partially mined out.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=87
87,88,Eclipse,75.5694444444444,-96.1938888888889,0 m cover.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=88
88,89,Esker,66.9669444444445,-113.323611111111,"Reported geologic resources of 80.6 Mt at 4.5% Zn+Pb (Washowiak and others, 1998). Average 5.8 g/t Ag, according to drilling data (Anonymous, 1996).",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=89
89,90,Faro,62.3566666666667,-133.366944444444,Anvile district. Mined out. Magnetite mostly restricted to the NW contact with the intrusive where pyrrhotite occurs also in abundance.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=90
90,91,Gayna River,64.9333333333333,-130.683333333333,Facies change. Fluid inclusions indicate 243119 ºC.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=91
91,92,Gays River,45.0286111111111,-63.3388888888889,"Tonnage and Pb+Zn grade from Leach and others (2005), Zn and Pb grades divided according to grade proportion in Chagnon and others (1998). Unconformity at the base of ore-bearing unit. Fluid inclusions indicate 25070 ºC. Sphalerite of stratiform ore bodies contains ?100ppm Cd, Ag, Ni, Cu, Mn, and V.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=92
92,93,George Lake,57.475,-103.753888888889,"1% Zn cutoff, to 150 m depth. Substantial 2008 drilling results deeper. Diorite associated with amphibolite. Archean sialic basement less 10 km.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=93
93,94,Goz,64.4286111111111,-132.546388888889,0 m cover.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=94
94,95,H.B.,49.1522222222222,-117.198611111111,"Total production between 1912 and 1978 included (besides Zn, Pb, and Ag) 2Kt Cd, 105 t Cu, and 6.16 kg Au (MINFILE, 2001).",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=95
95,96,Howards Pass,62.5644444444445,-129.527222222222,"The deposit occurs inside a belt of Selwyn plutonic suite (9590 Ma) (Gordey and Anderson, 1993). Sulphur isotopic fractionation at 22070 ºC, primary temperatures mostly less than 150 ºC.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=96
96,97,Jason,63.1486111111111,-130.264722222222,Macmillan Pass district. 8% Pb+Zn cutoff. The deposit occurs inside a belt of Selwyn plutonic suite (9590 Ma). Mactung W-Cu skarn deposit 15 km NNE.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=97
97,98,Jersey,49.1030555555556,-117.231944444444,"2.5 g/t Au average of Bismuth-Gold stratabound skarn zone. 2008, 28.5 m intersection at 3.98% Pb and 0.71% Zn.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=98
98,99,Jubilee,45.9819444444444,-60.9630555555556,"?3.9 g/t Ag, 0.08% Cu, and 0.54% Cd in sphalerite;  0.26% Bi in galena. Fluid inclusions in sphalerite indicate 17065 ºC, reflectance indicates 230150 ºC. >10 m cover.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=99
99,100,Kootenay King,49.7277777777778,-115.587222222222,"0.05 g/t Au in 1952-1953 production of 13,300 t ore.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=100
100,101,Lafontaine/Lietch,46.1169444444444,-75.9555555555555,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=101
101,102,Legion,49.2066666666667,-116.574444444444,"0.15 Mt at 6% Zn, ?0.5% Pb, 24% Ba.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=102
102,103,Long Lake,44.6863888888889,-76.7622222222222,"Produced 9,467 t Zn. Grades ? 21% Zn, 3.3% Pb, 103 g/t Ag. Surrounding Mountain Grove mafic intrusion.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=103
103,104,Lustdust,55.5658333333333,-125.414444444444,"Tonnage-grades at 1 g/t Au equivalent cutoff; at 3 g/t eq. cutoff: 2.45 Mt ore at 1.01% Zn, 0.1% Pb, 0.56% Cu, 1.82 g/t Au, and 59 g/t Ag. Mineralized horizon 200 to 100 m thick consists of limestone intercalated with phyllite. 0.1 km to intrusive",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=104
104,105,Matt Berry,61.4755555555556,-129.403888888889,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=105
105,106,McDame Belle,59.2705555555556,-129.376666666667,Distal skarn.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=106
106,107,McMillan,60.4905555555556,-127.942777777778,Covered by glacial drift 50 m thick.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=107
107,108,Meat Cove,47.0111111111111,-60.5880555555556,"?235 g/t Cd in ore. Skarn-host dolomitic marble makes up roof pendant in Precambrian syenite. The stratabound ore contains banded sulfides. By Sangster and others (1990), the deposit pertains to SEDEX or MVT highly metamorphosed type. Exoskarn.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=108
108,109,Mel,60.3552777777778,-127.398611111111,54.7% BaSO4 in ore.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=109
109,110,Midway,59.9272222222222,-130.342222222222,7 km to intrusive.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=110
110,111,Mineral King,50.3405555555556,-116.425,NA,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=111
111,112,Monarch-Kicking Horse,51.4238888888889,-116.447222222222,Fluid inclusions indicate 18263 ºC. 0 m cover.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=112
112,113,Mosquito King,51.0472222222222,-119.506666666667,Past producer.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=113
113,114,Mt. Alcoc,57.6647222222222,-125.400833333333,"Gataga district. 24 g/t Ag, 4.8% Zn, 13% Pb.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=114
114,115,Mt. Hundere,60.5177777777778,-128.8775,Distal skarn.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=115
115,116,Nanisivik,73.0616666666667,-84.5083333333333,"Closed the mine 2002. Fluid inclusions indicate 18050 ºC; and ?313 ºC near the crosscuting diabase dike. According to Sutherland and Dumka (1995), exotic minerals containing ore grade values of Ni, Co, and Cu occur along the dike in the pre-existing sulfides. The Mine diabase dike defined as the post-mineral (Arne and others, 1991; Clayton and Thorpe, 1982; Sutherland and Dumka, 1995; Symons and others, 2000), or as the pre-mineral (Sherlock and others, 2004). 0 m cover.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=116
116,117,New Calumet,45.7005555555556,-76.6777777777778,24% to 34% Ag in tetrahedrite.,https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=117
117,118,Newfoundland Zinc,50.2819444444444,-57.4711111111111,"Deposit age determinations: paleomagnetic, 380±7 Ma (Pan and Symons, 1993); Rb-Sr sphalerite isochrone, 375±75 Ma (Nakai and others, 1993); 40Ar/39Ar K-feldspar, 360±10 Ma (Hall and York, 1989). >10 m cover.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=118
118,119,Paradise,50.4716666666667,-116.301666666667,"64,650 t mainly oxidized ore mined; 22.93 t Ag, 995 g Au, 7.25 Kt Pb, 3.62 Kt Zn, 10 t Cd produced. 12 km to intrusive.",https://mrdata.usgs.gov/to-json.php?db=sedznpb&id=rec_id&labno=119
